emp_no,first_name,last_name,gender,dept_no,dept_name,salary,to_date
412631,Gian,Tetzlaff,M,d005,Development,40000,9999-01-01
412525,Flemming,Siegrist,M,d002,Finance,44321,9999-01-01
412529,Kayoko,Rotem,F,d003,Human Resources,47112,9999-01-01
412644,Gritta,Kropatsch,F,d002,Finance,56090,9999-01-01
412732,Goetz,Marquardt,F,d008,Research,64271,9999-01-01
412649,Leen,McFarlin,M,d004,Production,40000,9999-01-01
412655,Yuqun,Gniady,F,d009,Customer Service,60262,9999-01-01
412660,Leandro,Peral,M,d001,Marketing,58385,9999-01-01
412661,Utpal,Melichar,M,d004,Production,69002,9999-01-01
412737,Pantung,Beilner,F,d007,Sales,60084,9999-01-01
412667,Kaijung,Mapelli,M,d005,Development,47937,9999-01-01
412747,Vishv,Cesareni,M,d004,Production,57282,9999-01-01
412675,Ortrun,Kobara,M,d009,Customer Service,40261,9999-01-01
412789,Shooichi,Morris,F,d004,Production,42603,9999-01-01
412702,Tran,Parhami,M,d007,Sales,57743,9999-01-01
412705,Rosella,Rohrbach,F,d005,Development,40000,9999-01-01
412795,Poornachandra,Conry,F,d002,Finance,55873,9999-01-01
412800,Goetz,Peha,M,d007,Sales,54810,9999-01-01
412802,Fox,Ghemri,F,d004,Production,50529,9999-01-01
412806,Tianruo,Wynblatt,M,d004,Production,40000,9999-01-01
412817,Niclas,Garnier,F,d009,Customer Service,40000,9999-01-01
412912,Dmitry,Rousseau,F,d005,Development,40000,9999-01-01
412818,Wonhee,Marchesini,M,d008,Research,59409,9999-01-01
412828,Utpal,Passafiume,M,d004,Production,40000,9999-01-01
412927,Marie,Yemenis,M,d005,Development,46916,9999-01-01
412836,Huican,Montemayor,F,d006,Quality Management,40000,9999-01-01
412869,Miomir,Chinin,F,d005,Development,41473,9999-01-01
412942,Gian,Percebois,M,d008,Research,40000,9999-01-01
412943,Siddarth,Hanabata,M,d004,Production,65240,9999-01-01
412949,Falguni,Plotkin,F,d005,Development,55408,9999-01-01
412950,Garnik,Ouhyoung,M,d008,Research,63121,9999-01-01
412951,Paris,Barriga,F,d007,Sales,58625,9999-01-01
412884,Nathan,Selenyi,M,d004,Production,40000,9999-01-01
412974,Conor,Wursthorn,M,d005,Development,40000,9999-01-01
412892,Paloma,Kalorkoti,M,d004,Production,53917,9999-01-01
412980,Mariangiola,Verspoor,M,d009,Customer Service,40000,9999-01-01
412904,Murthy,Schach,F,d008,Research,40000,9999-01-01
412988,Odysseas,Fendler,F,d005,Development,62893,9999-01-01
412906,Masadi,Heystek,M,d004,Production,66709,9999-01-01
412997,Baocai,Samarati,F,d006,Quality Management,40000,9999-01-01
413112,Yongmin,Kroha,M,d004,Production,40000,9999-01-01
413001,Nitsan,Monkewich,M,d007,Sales,92449,9999-01-01
413003,Yifei,Heyers,F,d005,Development,40000,9999-01-01
413020,Luigi,Falby,F,d005,Development,40000,9999-01-01
413115,Georgy,Cooke,F,d002,Finance,50712,9999-01-01
413025,Brigham,Marakhovsky,F,d004,Production,42068,9999-01-01
413032,Iara,Spelt,M,d004,Production,41692,9999-01-01
413039,Diederik,Vesel,F,d005,Development,57890,9999-01-01
413052,Martial,England,M,d002,Finance,88569,9999-01-01
413066,Rayond,Neimat,F,d005,Development,44742,9999-01-01
413067,Monique,Basagni,M,d003,Human Resources,40000,9999-01-01
413079,Hugh,Clemencon,F,d008,Research,40000,9999-01-01
413118,Becky,Thiria,M,d004,Production,62860,9999-01-01
413083,Saeko,Gubsky,M,d004,Production,40000,9999-01-01
413134,Sachem,Denos,M,d005,Development,41670,9999-01-01
413140,Vincent,Demian,M,d004,Production,40000,9999-01-01
413141,Masamitsu,Erdi,F,d008,Research,40000,9999-01-01
413283,Sampalli,Bednarek,M,d004,Production,49249,9999-01-01
413144,Changho,Spinelli,F,d004,Production,46272,9999-01-01
413146,Yifei,Peot,M,d005,Development,40000,9999-01-01
413288,Kenton,Ramras,M,d002,Finance,59684,9999-01-01
413154,Patricio,McDermid,M,d003,Human Resources,40000,9999-01-01
413297,Bernt,Schade,F,d008,Research,50156,9999-01-01
413160,Tadanori,Felcyn,F,d007,Sales,94214,9999-01-01
413304,Iara,Cronau,F,d002,Finance,47420,9999-01-01
413162,Turgut,Merks,M,d005,Development,60139,9999-01-01
413166,Koldo,Salverda,M,d007,Sales,61714,9999-01-01
413169,Adin,Kropp,M,d003,Human Resources,55624,9999-01-01
413184,Moon,Asmuth,M,d007,Sales,77938,9999-01-01
413333,Martijn,Spell,F,d007,Sales,69328,9999-01-01
413336,Toshimo,Barriga,M,d004,Production,40000,9999-01-01
413337,Moty,Schaft,M,d001,Marketing,93508,9999-01-01
413186,Patricia,Kugler,M,d009,Customer Service,40000,9999-01-01
413195,Sachin,Halloran,F,d005,Development,58556,9999-01-01
413217,Phule,Waschkowski,F,d005,Development,48714,9999-01-01
413228,Toshimitsu,Luce,M,d006,Quality Management,46234,9999-01-01
413380,Steen,Azumi,M,d009,Customer Service,42381,9999-01-01
413251,Eckart,Radwan,F,d009,Customer Service,40000,9999-01-01
413389,Hyuckchul,Randi,F,d009,Customer Service,40000,9999-01-01
413393,Remco,Biros,F,d004,Production,43984,9999-01-01
413396,Arumugam,Ullian,M,d008,Research,47445,9999-01-01
413400,Almudena,Fendler,F,d003,Human Resources,44432,9999-01-01
413406,Elrique,Molberg,M,d003,Human Resources,40000,9999-01-01
413253,Alselm,Daescu,M,d006,Quality Management,51928,9999-01-01
413410,Yongmao,Matzen,M,d005,Development,40000,9999-01-01
413266,Gonzalo,Baar,F,d001,Marketing,49859,9999-01-01
413420,Jeong,Lamba,M,d005,Development,40000,9999-01-01
413272,Xianlong,Comellas,M,d005,Development,53367,9999-01-01
413427,Kauko,Luce,F,d006,Quality Management,40000,9999-01-01
413431,Moss,Denis,M,d006,Quality Management,40304,9999-01-01
413276,Bikash,Stamatiou,M,d004,Production,40000,9999-01-01
413441,Fumiko,Koshiba,F,d007,Sales,50256,9999-01-01
413278,Utz,Felder,M,d004,Production,40000,9999-01-01
413468,Kristina,Czaja,F,d005,Development,40000,9999-01-01
413454,Haldon,Einsfeld,M,d008,Research,62681,9999-01-01
413469,Jouko,Einsfeld,M,d004,Production,40000,9999-01-01
413478,Martijn,Kossowski,F,d009,Customer Service,40000,9999-01-01
413480,Mang,Peac,M,d005,Development,45013,9999-01-01
413496,Naftaly,Acton,F,d007,Sales,92944,9999-01-01
413665,Tzu,Shumilov,M,d004,Production,45381,9999-01-01
413501,Visit,Hartvigsen,F,d007,Sales,58617,9999-01-01
413668,Kwangyoen,Vuskovic,F,d009,Customer Service,67453,9999-01-01
413671,Aral,Moehrke,F,d007,Sales,78073,9999-01-01
413502,Masamitsu,Danecki,F,d002,Finance,40000,9999-01-01
413674,Przemyslawa,Plotkin,M,d004,Production,44540,9999-01-01
413504,Flemming,Dayana,M,d008,Research,40000,9999-01-01
413542,Elvis,Hebert,M,d006,Quality Management,40000,9999-01-01
413686,Youngkon,Oskamp,F,d005,Development,44614,9999-01-01
413690,Alejandro,Radwan,F,d005,Development,40000,9999-01-01
413708,Arnould,Krzyzanowski,M,d007,Sales,47420,9999-01-01
413544,Arie,Douceur,M,d004,Production,40000,9999-01-01
413566,Teunis,Massonet,M,d008,Research,40000,9999-01-01
413717,Gino,Cusworth,M,d004,Production,43563,9999-01-01
413719,Shigenori,Orsini,M,d003,Human Resources,40000,9999-01-01
413574,Yurij,Kampfer,M,d001,Marketing,56533,9999-01-01
413739,Ohad,Pouyioutas,F,d003,Human Resources,40000,9999-01-01
413576,Susumu,Luce,M,d009,Customer Service,52898,9999-01-01
413583,Sachio,Ritcey,M,d004,Production,40000,9999-01-01
413755,Serap,Munke,M,d008,Research,40000,9999-01-01
413594,Shietung,Kakkar,M,d009,Customer Service,44389,9999-01-01
413598,Boriana,Lunn,F,d004,Production,66822,9999-01-01
413767,Yuuichi,Merlo,M,d003,Human Resources,49949,9999-01-01
413603,Vincent,Ohori,M,d008,Research,40000,9999-01-01
413774,Jacqueline,Butterworth,M,d007,Sales,44634,9999-01-01
413608,Mantis,Serra,M,d005,Development,57042,9999-01-01
413775,Kensyu,Heuser,F,d005,Development,40000,9999-01-01
413611,Vasiliy,Granlund,M,d005,Development,42771,9999-01-01
413624,Rayond,Simmel,F,d007,Sales,52061,9999-01-01
413791,Jiong,Zaumen,M,d007,Sales,60814,9999-01-01
413631,Yinlin,Kemmerer,M,d006,Quality Management,56157,9999-01-01
413797,Tesuya,Perfilyeva,F,d003,Human Resources,40000,9999-01-01
413801,Francesca,Beeson,F,d005,Development,40000,9999-01-01
413642,Elliott,Bergere,M,d007,Sales,75634,9999-01-01
413644,Hatsukazu,Picht,M,d005,Development,62702,9999-01-01
413650,Yuichiro,Koyama,M,d005,Development,63028,9999-01-01
413825,Divine,Ertl,F,d005,Development,43622,9999-01-01
413836,Hironobu,Collette,F,d001,Marketing,52194,9999-01-01
413833,Kannan,Krupka,F,d007,Sales,71650,9999-01-01
413855,Marit,Sooriamurthi,M,d008,Research,58248,9999-01-01
413876,Tianruo,Birrer,F,d007,Sales,40000,9999-01-01
413888,Spyrose,Ranze,F,d002,Finance,68273,9999-01-01
414044,Padma,Pillow,M,d001,Marketing,47049,9999-01-01
413905,Piyawadee,Gelosh,M,d004,Production,55848,9999-01-01
414054,Yongdong,Suppi,F,d005,Development,40039,9999-01-01
413911,Siamak,Karlin,M,d005,Development,65383,9999-01-01
413914,Rajmohan,Covnot,F,d005,Development,40000,9999-01-01
413916,Freyja,Luks,F,d001,Marketing,59013,9999-01-01
413919,Shushma,Nergos,M,d007,Sales,75168,9999-01-01
414086,Van,Marrakchi,M,d004,Production,56459,9999-01-01
414088,Khun,Marakhovsky,M,d007,Sales,97912,9999-01-01
413927,Erez,Ressouche,F,d005,Development,58189,9999-01-01
414097,Piyawadee,Krychniak,F,d008,Research,40000,9999-01-01
414099,Sadok,Alpin,F,d008,Research,40000,9999-01-01
414129,Kristof,Speer,F,d003,Human Resources,40000,9999-01-01
414130,Etsuo,Gyimothy,M,d005,Development,42938,9999-01-01
414131,Taisook,Neiman,F,d007,Sales,63909,9999-01-01
414134,Maja,Molberg,F,d004,Production,40000,9999-01-01
414140,Leucio,Vickson,F,d007,Sales,72994,9999-01-01
414142,Xinglin,Chenney,F,d001,Marketing,40000,9999-01-01
413930,Gil,Ferriere,M,d005,Development,54945,9999-01-01
414147,Jianwen,Matzat,M,d005,Development,40000,9999-01-01
413941,Perla,Beetstra,M,d009,Customer Service,55992,9999-01-01
414155,Doowon,Nitsch,M,d003,Human Resources,40000,9999-01-01
413955,Ger,Mansanne,M,d004,Production,59317,9999-01-01
414171,Pintsang,Siksek,M,d004,Production,69878,9999-01-01
414173,Gina,Jonsson,M,d007,Sales,73668,9999-01-01
413966,Weiwu,Demian,F,d001,Marketing,68342,9999-01-01
414177,Hideo,Schrooten,M,d004,Production,40000,9999-01-01
414180,Kinh,Dengi,M,d007,Sales,89633,9999-01-01
413976,Erez,Kalloufi,F,d003,Human Resources,40670,9999-01-01
414188,Taizo,Juneja,M,d007,Sales,76646,9999-01-01
413985,Neelam,Coombs,F,d007,Sales,52233,9999-01-01
414198,Saniya,Kieras,F,d004,Production,40000,9999-01-01
413986,Nechama,Rassart,F,d002,Finance,68230,9999-01-01
413988,Elrique,Openshaw,M,d006,Quality Management,40000,9999-01-01
414006,Hongzue,Mikschl,M,d002,Finance,45603,9999-01-01
414206,Yonghong,Picci,M,d004,Production,53810,9999-01-01
414208,Mingsen,Steenbeek,M,d005,Development,47817,9999-01-01
414211,Jaewoo,Pelc,F,d006,Quality Management,40000,9999-01-01
414218,Shugo,Kusakari,M,d004,Production,40000,9999-01-01
414012,Ashish,Speckmann,M,d002,Finance,57250,9999-01-01
414409,Boguslaw,Maksimenko,F,d005,Development,72367,9999-01-01
414245,Domenico,Krupka,M,d009,Customer Service,60731,9999-01-01
414246,Amstein,Unno,M,d006,Quality Management,40000,9999-01-01
414247,Jixiang,Thisen,M,d002,Finance,56727,9999-01-01
414252,Sedat,Pouyioutas,F,d007,Sales,56528,9999-01-01
414421,Shai,Griswold,M,d005,Development,69421,9999-01-01
414255,Mats,Spelt,F,d007,Sales,73687,9999-01-01
414256,Rosalie,Nannarelli,F,d005,Development,57164,9999-01-01
414261,Mahmut,Guting,M,d004,Production,73558,9999-01-01
414442,Jiafu,Ashish,M,d005,Development,57184,9999-01-01
414265,Shigeichiro,Cunliffe,F,d005,Development,40000,9999-01-01
414269,Jamaludin,Flowers,M,d007,Sales,51323,9999-01-01
414466,Sastry,Chinal,M,d004,Production,55599,9999-01-01
414282,Cristinel,Uehara,F,d004,Production,52268,9999-01-01
414286,Remmert,Stiles,M,d005,Development,65165,9999-01-01
414472,Alassane,Roisin,M,d005,Development,52081,9999-01-01
414475,Caolyn,Marrakchi,M,d006,Quality Management,40000,9999-01-01
414482,Maya,Baalen,M,d007,Sales,85041,9999-01-01
414486,Chinya,Jayawardene,F,d001,Marketing,56857,9999-01-01
414492,Emdad,Azevdeo,M,d005,Development,40906,9999-01-01
414326,Magdalena,Percebois,M,d004,Production,44586,9999-01-01
414501,Arto,Kobara,M,d005,Development,40000,9999-01-01
414508,Yonghoan,Rosaz,M,d005,Development,43884,9999-01-01
414347,Seshu,Baez,M,d009,Customer Service,40000,9999-01-01
414510,Zhonghui,Maksimenko,M,d005,Development,40000,9999-01-01
414515,Nishit,Reinhard,F,d003,Human Resources,40000,9999-01-01
414355,Subhankar,Przulj,F,d001,Marketing,76934,9999-01-01
414356,Gurbir,Cooley,M,d003,Human Resources,62823,9999-01-01
414527,Tetsushi,Boudaillier,M,d004,Production,56883,9999-01-01
414361,Uzi,Kaelbling,M,d009,Customer Service,40000,9999-01-01
414566,Aiman,Khalil,F,d002,Finance,44459,9999-01-01
414378,Malu,Sinicrope,F,d008,Research,42746,9999-01-01
414765,Elgin,Ghazalie,M,d004,Production,49310,9999-01-01
414770,Kwee,Oberman,F,d004,Production,43293,9999-01-01
414771,Srinidhi,Gimarc,M,d004,Production,40000,9999-01-01
414772,Fumiya,Raney,M,d005,Development,40000,9999-01-01
414601,Mohammed,Kranzdorf,F,d004,Production,49013,9999-01-01
414780,Xiaobin,Strehl,F,d001,Marketing,59090,9999-01-01
414604,Pranjal,Snedden,F,d005,Development,41452,9999-01-01
414608,Pranjal,Undy,F,d007,Sales,73018,9999-01-01
414786,Guiseppe,Furedi,F,d004,Production,52592,9999-01-01
414791,Junichi,Litzler,M,d008,Research,42066,9999-01-01
414841,Wuxu,Smeets,M,d005,Development,51950,9999-01-01
414631,Theirry,Maliniak,M,d006,Quality Management,52285,9999-01-01
414642,Bartek,Huttel,F,d004,Production,40000,9999-01-01
414643,Flemming,Neiman,M,d006,Quality Management,60183,9999-01-01
414645,Mingzeng,Boguraev,F,d007,Sales,79289,9999-01-01
414844,Genevieve,Stroustrup,M,d005,Development,40000,9999-01-01
414655,Constantino,Taubman,M,d004,Production,52343,9999-01-01
414847,Edwin,Kabayashi,F,d004,Production,46319,9999-01-01
414868,Vincent,Felder,M,d003,Human Resources,40000,9999-01-01
414666,Fai,Alpay,M,d007,Sales,51501,9999-01-01
414667,Vidya,Stavenow,F,d004,Production,40000,9999-01-01
414670,Udi,Dulin,M,d009,Customer Service,40000,9999-01-01
414674,Guozhong,Stemann,M,d008,Research,40000,9999-01-01
414678,Elrique,Malabarba,M,d003,Human Resources,40000,9999-01-01
414871,Chanjung,Glowinski,M,d004,Production,65178,9999-01-01
414903,Jeanna,Iisaka,M,d004,Production,40000,9999-01-01
414693,Richard,Shobatake,M,d001,Marketing,40023,9999-01-01
414708,Gift,Wielonsky,M,d005,Development,40000,9999-01-01
414904,Miyeon,Ghalwash,M,d004,Production,73430,9999-01-01
414911,Toshiki,Gimbel,M,d004,Production,60907,9999-01-01
414721,Shigeu,Kieras,M,d007,Sales,74669,9999-01-01
414724,Phuoc,Bottner,M,d007,Sales,55847,9999-01-01
414917,Chikara,Delgrange,M,d007,Sales,46544,9999-01-01
414727,Rimli,Weisert,M,d005,Development,50171,9999-01-01
414735,Mitsuyuki,Rosen,F,d008,Research,71931,9999-01-01
414959,Tristan,Birta,F,d005,Development,41190,9999-01-01
414739,Yuguang,Veldwijk,M,d006,Quality Management,43797,9999-01-01
414740,Mingsen,Snedden,F,d009,Customer Service,54802,9999-01-01
414741,Branimir,Hasham,F,d005,Development,57544,9999-01-01
414750,Gaetan,Tyugu,M,d008,Research,63677,9999-01-01
414759,Siamak,Oxman,M,d002,Finance,83189,9999-01-01
414962,Hilari,Denny,M,d005,Development,48994,9999-01-01
414973,Fei,Gips,F,d002,Finance,87205,9999-01-01
415134,Conal,Minakawa,F,d007,Sales,40000,9999-01-01
415152,Jongsuk,Danecki,M,d007,Sales,78674,9999-01-01
415157,Insup,Ananiadou,M,d007,Sales,55091,9999-01-01
415186,Yechiam,Lyonns,F,d004,Production,40894,9999-01-01
414978,Sorina,Jiafu,F,d003,Human Resources,40000,9999-01-01
415204,Sachem,Kaltofen,M,d005,Development,42759,9999-01-01
415206,Takahiro,Heyers,F,d007,Sales,53159,9999-01-01
414993,Guiseppe,DasSarma,F,d008,Research,46830,9999-01-01
415212,Mototsugu,Highland,F,d003,Human Resources,45874,9999-01-01
415224,Rutger,Syrotiuk,M,d005,Development,40000,9999-01-01
414995,Pranas,Boyle,M,d005,Development,51672,9999-01-01
415015,Anyuan,Pokrovskii,M,d005,Development,40000,9999-01-01
415242,Moni,Broomell,M,d002,Finance,85859,9999-01-01
415029,Masaki,Butner,F,d007,Sales,58809,9999-01-01
415251,Domenick,Noriega,M,d005,Development,46929,9999-01-01
415030,Bouchung,Belinskaya,F,d006,Quality Management,40000,9999-01-01
415031,Jiang,Lakshmanan,F,d004,Production,76258,9999-01-01
415032,Sarita,Kropf,F,d009,Customer Service,40000,9999-01-01
415043,Zhenhua,Hopewell,M,d005,Development,40000,9999-01-01
415282,Frazer,Alpay,F,d004,Production,40000,9999-01-01
415055,Shim,Sherertz,M,d004,Production,64507,9999-01-01
415288,Howell,Raczkowsky,M,d006,Quality Management,40000,9999-01-01
415295,Tran,Katalagarianos,F,d007,Sales,87112,9999-01-01
415093,Shigeu,Juneja,M,d006,Quality Management,40000,9999-01-01
415312,Mara,Penn,M,d004,Production,55371,9999-01-01
415100,Armond,Antonakopoulos,F,d004,Production,40000,9999-01-01
415320,Mingzeng,Mullainathan,M,d006,Quality Management,40000,9999-01-01
415117,Sudhanshu,Gente,M,d007,Sales,70796,9999-01-01
415123,Fatemeh,Fontet,M,d004,Production,40000,9999-01-01
415343,Lobel,Marchegay,F,d004,Production,54088,9999-01-01
415124,Sugwoo,Dalphin,F,d005,Development,40000,9999-01-01
415505,Premal,Hambrick,M,d006,Quality Management,48711,9999-01-01
415356,Mostafa,Hofting,M,d007,Sales,61105,9999-01-01
415365,Dipankar,Negoita,F,d007,Sales,89577,9999-01-01
415512,Marin,Sifakis,M,d005,Development,40421,9999-01-01
415367,Adam,Esposito,M,d004,Production,49243,9999-01-01
415518,Jinpo,Nicolson,M,d005,Development,40000,9999-01-01
415374,Shushma,Hofting,M,d005,Development,55370,9999-01-01
415375,Xinyu,Sgarro,M,d007,Sales,79544,9999-01-01
415523,Neelam,Luef,F,d003,Human Resources,57697,9999-01-01
415527,Leon,Melski,F,d004,Production,40000,9999-01-01
415535,Teruyuki,Randi,F,d004,Production,40000,9999-01-01
415403,Uri,Masand,M,d007,Sales,60929,9999-01-01
415404,Zhongwei,Gonthier,M,d005,Development,40000,9999-01-01
415539,Luerbio,Collette,F,d002,Finance,48216,9999-01-01
415543,Chiranjit,Karnin,M,d003,Human Resources,65860,9999-01-01
415423,Murthy,Sethi,F,d001,Marketing,78788,9999-01-01
415554,Goh,Panienski,F,d007,Sales,68727,9999-01-01
415425,Srinidhi,Deverell,F,d008,Research,40000,9999-01-01
415431,Willard,Manders,M,d004,Production,41221,9999-01-01
415555,Yuchang,Bala,F,d005,Development,41810,9999-01-01
415558,Gurbir,Argence,F,d005,Development,65393,9999-01-01
415442,Udaiprakash,Passino,M,d005,Development,59582,9999-01-01
415559,Ute,Mitsuhashi,M,d004,Production,40000,9999-01-01
415448,Shih,Wossner,M,d004,Production,42515,9999-01-01
415572,Elvia,Lampe,M,d004,Production,40000,9999-01-01
415455,Kiyomitsu,Rosiles,F,d007,Sales,61623,9999-01-01
415458,Dekang,Ponthieu,F,d007,Sales,66005,9999-01-01
415574,Adas,Gimbel,F,d005,Development,40164,9999-01-01
415577,Magdalena,Kumaresan,F,d005,Development,40000,9999-01-01
415468,Danny,Ciolek,M,d006,Quality Management,53172,9999-01-01
415578,Nevin,Setia,M,d005,Development,53641,9999-01-01
415592,Erzsebet,Chepyzhov,F,d004,Production,44023,9999-01-01
415477,Serap,Cronau,F,d007,Sales,69327,9999-01-01
415481,Branimir,Ulupinar,M,d005,Development,58250,9999-01-01
415593,Wojceich,Sridhar,M,d009,Customer Service,40000,9999-01-01
415486,Shahar,Comyn,M,d007,Sales,84527,9999-01-01
415606,Hiroyasu,Khamsi,F,d003,Human Resources,40000,9999-01-01
415490,Huican,Paciorek,M,d003,Human Resources,40000,9999-01-01
415615,Elvia,Bisiani,M,d005,Development,40000,9999-01-01
415495,Kiam,Luef,F,d005,Development,40000,9999-01-01
415496,Gritta,Awdeh,F,d008,Research,40621,9999-01-01
415633,Eirik,Baaleh,M,d008,Research,40000,9999-01-01
415651,Zsolt,Klyachko,M,d005,Development,40000,9999-01-01
415696,Ute,Hofstetter,F,d005,Development,43466,9999-01-01
415703,Martina,Axelband,F,d005,Development,40000,9999-01-01
415659,Jouko,Gelosh,M,d006,Quality Management,43596,9999-01-01
415661,Fen,Schiper,M,d005,Development,44961,9999-01-01
415716,Yucai,Ciolek,F,d005,Development,45642,9999-01-01
415672,Chenye,Danlos,M,d004,Production,61847,9999-01-01
415890,Zhonghui,Melski,F,d005,Development,52124,9999-01-01
415726,Mingdong,Spelt,M,d001,Marketing,63761,9999-01-01
415728,Urs,Erev,M,d009,Customer Service,40000,9999-01-01
415731,Uta,Aloisi,M,d005,Development,40000,9999-01-01
415741,Anneli,Suwa,M,d005,Development,64261,9999-01-01
415899,Valery,Michaeli,F,d001,Marketing,42333,9999-01-01
415902,Barun,Radwan,F,d003,Human Resources,40000,9999-01-01
415904,Howell,Matzov,M,d005,Development,40000,9999-01-01
415912,Gadiel,Begiun,M,d005,Development,67977,9999-01-01
415920,Kensyu,Biros,F,d004,Production,66295,9999-01-01
415921,Fayez,Lambe,F,d008,Research,40000,9999-01-01
415924,Eran,Moehrke,M,d005,Development,48216,9999-01-01
415749,Ravishankar,Nittel,F,d001,Marketing,70972,9999-01-01
415944,Kwangsub,Cairo,F,d002,Finance,66490,9999-01-01
415968,Serif,Griswold,M,d004,Production,54890,9999-01-01
415978,Susanta,Tsukuda,M,d006,Quality Management,45215,9999-01-01
415980,Charmane,Marrakchi,M,d004,Production,67614,9999-01-01
415994,Qunsheng,Flanders,F,d005,Development,40000,9999-01-01
416001,Zeljko,Leonhardt,M,d001,Marketing,71849,9999-01-01
416003,Arumugam,Murtafg,F,d006,Quality Management,55229,9999-01-01
